[DEBUG] 2020-02-17 13:46:54.553 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-17 13:46:54.558 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-17 13:46:54.563 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-17 13:46:54.660 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-17 13:46:54.664 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-17 13:46:54.872 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-17 13:46:54.873 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-17 13:46:54.880 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-17 13:46:55.140 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-17 13:46:55.177 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-17 13:46:55.177 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-17 13:46:55.218 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@3068b369
[DEBUG] 2020-02-17 13:46:55.218 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@3068b369
[DEBUG] 2020-02-17 13:46:55.221 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@2a037324
[DEBUG] 2020-02-17 13:46:55.221 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@2a037324
[DEBUG] 2020-02-17 13:46:55.222 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@4d8539de
[DEBUG] 2020-02-17 13:46:55.222 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@4d8539de
[DEBUG] 2020-02-17 13:46:55.223 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@a619c2
[DEBUG] 2020-02-17 13:46:55.223 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@a619c2
[DEBUG] 2020-02-17 13:46:55.224 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5173200b
[DEBUG] 2020-02-17 13:46:55.224 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5173200b
[DEBUG] 2020-02-17 13:46:55.224 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@644abb8f
[DEBUG] 2020-02-17 13:46:55.224 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@644abb8f
[DEBUG] 2020-02-17 13:46:55.225 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@58065f0c
[DEBUG] 2020-02-17 13:46:55.225 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@58065f0c
[DEBUG] 2020-02-17 13:46:55.227 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@3ff57625
[DEBUG] 2020-02-17 13:46:55.227 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@3ff57625
[DEBUG] 2020-02-17 13:46:55.228 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@61533ae
[DEBUG] 2020-02-17 13:46:55.228 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@61533ae
[DEBUG] 2020-02-17 13:46:55.228 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1517f633
[DEBUG] 2020-02-17 13:46:55.229 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1517f633
[DEBUG] 2020-02-17 13:46:55.229 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@599f571f
[DEBUG] 2020-02-17 13:46:55.229 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@599f571f
[DEBUG] 2020-02-17 13:46:55.230 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@599f571f
[DEBUG] 2020-02-17 13:46:55.231 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@466d49f0
[DEBUG] 2020-02-17 13:46:55.232 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@36bc415e
[DEBUG] 2020-02-17 13:46:55.232 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@36bc415e
[DEBUG] 2020-02-17 13:46:55.232 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@36bc415e
[DEBUG] 2020-02-17 13:46:55.232 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@72ba28ee
[DEBUG] 2020-02-17 13:46:55.233 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@c3fa05a
[DEBUG] 2020-02-17 13:46:55.233 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@c3fa05a
[DEBUG] 2020-02-17 13:46:55.234 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@6579c3d9
[DEBUG] 2020-02-17 13:46:55.234 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@6579c3d9
[DEBUG] 2020-02-17 13:46:55.234 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@75f2099
[DEBUG] 2020-02-17 13:46:55.234 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@75f2099
[DEBUG] 2020-02-17 13:46:55.235 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@6a84bc2a
[DEBUG] 2020-02-17 13:46:55.235 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@6a84bc2a
[DEBUG] 2020-02-17 13:46:55.235 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@5b78fdb1
[DEBUG] 2020-02-17 13:46:55.235 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@5b78fdb1
[DEBUG] 2020-02-17 13:46:55.236 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@1b9c1b51
[DEBUG] 2020-02-17 13:46:55.236 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@bd2f5a9
[DEBUG] 2020-02-17 13:46:55.237 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@bd2f5a9
[DEBUG] 2020-02-17 13:46:55.237 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@bd2f5a9
[DEBUG] 2020-02-17 13:46:55.237 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@47c64cfe
[DEBUG] 2020-02-17 13:46:55.237 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@47c64cfe
[DEBUG] 2020-02-17 13:46:55.238 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@47c64cfe
[DEBUG] 2020-02-17 13:46:55.239 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@34b9fc7d
[DEBUG] 2020-02-17 13:46:55.239 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@7004e3d
[DEBUG] 2020-02-17 13:46:55.239 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@25d958c6
[DEBUG] 2020-02-17 13:46:55.239 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@25d958c6
[DEBUG] 2020-02-17 13:46:55.240 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@25d958c6
[DEBUG] 2020-02-17 13:46:55.240 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@695a69a1
[DEBUG] 2020-02-17 13:46:55.240 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@695a69a1
[DEBUG] 2020-02-17 13:46:55.240 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@695a69a1
[DEBUG] 2020-02-17 13:46:55.240 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@5eeedb60
[DEBUG] 2020-02-17 13:46:55.241 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@1b32cd16
[DEBUG] 2020-02-17 13:46:55.241 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@55ea2d70
[DEBUG] 2020-02-17 13:46:55.241 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@55ea2d70
[DEBUG] 2020-02-17 13:46:55.242 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@4e868ef5
[DEBUG] 2020-02-17 13:46:55.242 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@7fedfe27
[DEBUG] 2020-02-17 13:46:55.244 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@7fedfe27
[DEBUG] 2020-02-17 13:46:55.245 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@4690f583
[DEBUG] 2020-02-17 13:46:55.245 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@4690f583
[DEBUG] 2020-02-17 13:46:55.245 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@1869f114
[DEBUG] 2020-02-17 13:46:55.245 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@37a64f9d
[DEBUG] 2020-02-17 13:46:55.246 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@52a36910
[DEBUG] 2020-02-17 13:46:55.248 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@1440c311
[DEBUG] 2020-02-17 13:46:55.248 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@1440c311
[DEBUG] 2020-02-17 13:46:55.248 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@f973499
[DEBUG] 2020-02-17 13:46:55.248 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@4d33940d
[DEBUG] 2020-02-17 13:46:55.248 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@43cf6ea3
[DEBUG] 2020-02-17 13:46:55.249 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@37c5fc56
[DEBUG] 2020-02-17 13:46:55.249 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@1c025cb
[DEBUG] 2020-02-17 13:46:55.249 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@50825a02
[DEBUG] 2020-02-17 13:46:55.249 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@68809cc7
[DEBUG] 2020-02-17 13:46:55.249 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@703feacd
[DEBUG] 2020-02-17 13:46:55.278 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-02-17 13:46:55.278 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-02-17 13:46:55.278 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-17 13:46:55.279 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-17 13:46:55.280 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-02-17 13:46:55.281 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-02-17 13:46:55.281 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-02-17 13:46:55.282 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-17 13:46:55.282 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-02-17 13:46:55.282 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-02-17 13:46:55.283 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-02-17 13:46:55.283 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-02-17 13:46:55.283 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-17 13:46:55.283 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-02-17 13:46:55.288 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_streamMedia
[INFO ] 2020-02-17 13:46:55.288 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-02-17 13:46:55.288 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-02-17 13:46:55.357 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-02-17 13:46:55.730 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.19
      major : 8
      minor : 0
[DEBUG] 2020-02-17 13:46:55.730 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-02-17 13:46:55.730 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-02-17 13:46:55.762 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-02-17 13:46:55.769 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-02-17 13:46:55.785 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-02-17 13:46:55.803 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-02-17 13:46:55.806 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@12ffd1de] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@3d278b4d]
[DEBUG] 2020-02-17 13:46:55.833 [main] AnnotationBinder - Binding entity from annotated class: com.streammedia.entity.User
[DEBUG] 2020-02-17 13:46:55.844 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-02-17 13:46:55.846 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-02-17 13:46:55.850 [main] EntityBinder - Bind entity com.streammedia.entity.User on table SM_Users
[DEBUG] 2020-02-17 13:46:55.862 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 13:46:55.864 [main] PropertyBinder - MetadataSourceProcessor property userId with lazy=false
[DEBUG] 2020-02-17 13:46:55.865 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:userId]
[DEBUG] 2020-02-17 13:46:55.866 [main] SimpleValueBinder - building SimpleValue for userId
[DEBUG] 2020-02-17 13:46:55.868 [main] PropertyBinder - Building property userId
[DEBUG] 2020-02-17 13:46:55.871 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), userId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-02-17 13:46:55.872 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=biography, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 13:46:55.872 [main] PropertyBinder - MetadataSourceProcessor property biography with lazy=false
[DEBUG] 2020-02-17 13:46:55.872 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:biography]
[DEBUG] 2020-02-17 13:46:55.872 [main] SimpleValueBinder - building SimpleValue for biography
[DEBUG] 2020-02-17 13:46:55.872 [main] PropertyBinder - Building property biography
[DEBUG] 2020-02-17 13:46:55.872 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=birthdate, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - MetadataSourceProcessor property birthdate with lazy=false
[DEBUG] 2020-02-17 13:46:55.873 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:birthdate]
[DEBUG] 2020-02-17 13:46:55.873 [main] SimpleValueBinder - building SimpleValue for birthdate
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - Building property birthdate
[DEBUG] 2020-02-17 13:46:55.873 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - MetadataSourceProcessor property createdAt with lazy=false
[DEBUG] 2020-02-17 13:46:55.873 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:createdAt]
[DEBUG] 2020-02-17 13:46:55.873 [main] SimpleValueBinder - building SimpleValue for createdAt
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - Building property createdAt
[DEBUG] 2020-02-17 13:46:55.873 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-02-17 13:46:55.873 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:email]
[DEBUG] 2020-02-17 13:46:55.873 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-02-17 13:46:55.873 [main] PropertyBinder - Building property email
[DEBUG] 2020-02-17 13:46:55.873 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
