[DEBUG] 2020-02-16 22:41:38.629 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-16 22:41:38.633 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-16 22:41:38.645 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-16 22:41:38.794 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-16 22:41:38.797 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-16 22:41:39.062 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-16 22:41:39.062 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-16 22:41:39.068 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-16 22:41:39.433 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-16 22:41:39.460 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-16 22:41:39.461 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-02-16 22:41:39.524 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@4bdcaf36
[DEBUG] 2020-02-16 22:41:39.524 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@5d39f2d8
[DEBUG] 2020-02-16 22:41:39.524 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5d39f2d8
[DEBUG] 2020-02-16 22:41:39.529 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2020-02-16 22:41:39.530 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@247667dd
[DEBUG] 2020-02-16 22:41:39.531 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2020-02-16 22:41:39.531 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1d4664d7
[DEBUG] 2020-02-16 22:41:39.532 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2020-02-16 22:41:39.532 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@72ed9aad
[DEBUG] 2020-02-16 22:41:39.532 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2020-02-16 22:41:39.532 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@18a645fd
[DEBUG] 2020-02-16 22:41:39.533 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2020-02-16 22:41:39.534 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@bdecc21
[DEBUG] 2020-02-16 22:41:39.535 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2020-02-16 22:41:39.535 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@4f20a5e0
[DEBUG] 2020-02-16 22:41:39.536 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2020-02-16 22:41:39.536 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2fe88a09
[DEBUG] 2020-02-16 22:41:39.554 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2020-02-16 22:41:39.555 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@1440c311
[DEBUG] 2020-02-16 22:41:39.556 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2020-02-16 22:41:39.557 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@1c025cb
[DEBUG] 2020-02-16 22:41:39.557 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-02-16 22:41:39.558 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-02-16 22:41:39.558 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@2abc224d
[DEBUG] 2020-02-16 22:41:39.559 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@60723d6a
[DEBUG] 2020-02-16 22:41:39.559 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-02-16 22:41:39.559 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-02-16 22:41:39.559 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@72209d93
[DEBUG] 2020-02-16 22:41:39.560 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4650a407
[DEBUG] 2020-02-16 22:41:39.560 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2020-02-16 22:41:39.560 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@aced190
[DEBUG] 2020-02-16 22:41:39.561 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2020-02-16 22:41:39.561 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2d6aca33
[DEBUG] 2020-02-16 22:41:39.562 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2020-02-16 22:41:39.562 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@63e5e5b4
[DEBUG] 2020-02-16 22:41:39.562 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2020-02-16 22:41:39.562 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@4fcc0416
[DEBUG] 2020-02-16 22:41:39.563 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2020-02-16 22:41:39.563 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@6ef81f31
[DEBUG] 2020-02-16 22:41:39.563 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@273842a6
[DEBUG] 2020-02-16 22:41:39.564 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-02-16 22:41:39.564 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-02-16 22:41:39.564 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@27aae97b
[DEBUG] 2020-02-16 22:41:39.564 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-02-16 22:41:39.565 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-02-16 22:41:39.565 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5dc3fcb7
[DEBUG] 2020-02-16 22:41:39.565 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@6ff37443
[DEBUG] 2020-02-16 22:41:39.565 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@76b224cd
[DEBUG] 2020-02-16 22:41:39.566 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-02-16 22:41:39.566 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-02-16 22:41:39.566 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@aa10649
[DEBUG] 2020-02-16 22:41:39.567 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-02-16 22:41:39.567 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-02-16 22:41:39.567 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6b63d445
[DEBUG] 2020-02-16 22:41:39.567 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@23ee75c5
[DEBUG] 2020-02-16 22:41:39.567 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@6050462a
[DEBUG] 2020-02-16 22:41:39.569 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2020-02-16 22:41:39.569 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@783efb48
[DEBUG] 2020-02-16 22:41:39.569 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@3af356f
[DEBUG] 2020-02-16 22:41:39.570 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2020-02-16 22:41:39.570 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@1bcb79c2
[DEBUG] 2020-02-16 22:41:39.571 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2020-02-16 22:41:39.571 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@41f35f7c
[DEBUG] 2020-02-16 22:41:39.571 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@198ef2ce
[DEBUG] 2020-02-16 22:41:39.572 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@14151bc5
[DEBUG] 2020-02-16 22:41:39.572 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@4bb8855f
[DEBUG] 2020-02-16 22:41:39.574 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@5c92166b
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@b9dfc5a
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@2787de58
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@659a2455
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@267517e4
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@426e505c
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@5b022357
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@6f8e0cee
[DEBUG] 2020-02-16 22:41:39.575 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@614aeccc
[DEBUG] 2020-02-16 22:41:39.597 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-02-16 22:41:39.598 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-02-16 22:41:39.599 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-16 22:41:39.599 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-02-16 22:41:39.600 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-02-16 22:41:39.601 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-02-16 22:41:39.601 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-02-16 22:41:39.610 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-16 22:41:39.611 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-02-16 22:41:39.611 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-02-16 22:41:39.611 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-02-16 22:41:39.612 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-02-16 22:41:39.612 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-02-16 22:41:39.612 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-02-16 22:41:39.615 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/test_streamMedia
[INFO ] 2020-02-16 22:41:39.616 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-02-16 22:41:39.616 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-02-16 22:41:39.747 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-02-16 22:41:40.419 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.19
      major : 8
      minor : 0
[DEBUG] 2020-02-16 22:41:40.421 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-02-16 22:41:40.421 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-02-16 22:41:40.451 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-02-16 22:41:40.463 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-02-16 22:41:40.485 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-02-16 22:41:40.508 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-02-16 22:41:40.510 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4eed2acf] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@36fc05ff]
[DEBUG] 2020-02-16 22:41:40.554 [main] AnnotationBinder - Binding entity from annotated class: com.streammedia.entity.User
[DEBUG] 2020-02-16 22:41:40.582 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-02-16 22:41:40.586 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-02-16 22:41:40.587 [main] EntityBinder - Bind entity com.streammedia.entity.User on table SM_Users
[DEBUG] 2020-02-16 22:41:40.610 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=user_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-16 22:41:40.612 [main] PropertyBinder - MetadataSourceProcessor property userId with lazy=false
[DEBUG] 2020-02-16 22:41:40.614 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:userId]
[DEBUG] 2020-02-16 22:41:40.615 [main] SimpleValueBinder - building SimpleValue for userId
[DEBUG] 2020-02-16 22:41:40.616 [main] PropertyBinder - Building property userId
[DEBUG] 2020-02-16 22:41:40.618 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(user_id)]), userId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-02-16 22:41:40.619 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=biography, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-16 22:41:40.619 [main] PropertyBinder - MetadataSourceProcessor property biography with lazy=false
[DEBUG] 2020-02-16 22:41:40.619 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:biography]
[DEBUG] 2020-02-16 22:41:40.619 [main] SimpleValueBinder - building SimpleValue for biography
[DEBUG] 2020-02-16 22:41:40.619 [main] PropertyBinder - Building property biography
[DEBUG] 2020-02-16 22:41:40.619 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=birthdate, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - MetadataSourceProcessor property birthdate with lazy=false
[DEBUG] 2020-02-16 22:41:40.620 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:birthdate]
[DEBUG] 2020-02-16 22:41:40.620 [main] SimpleValueBinder - building SimpleValue for birthdate
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - Building property birthdate
[DEBUG] 2020-02-16 22:41:40.620 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=created_at, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - MetadataSourceProcessor property createdAt with lazy=false
[DEBUG] 2020-02-16 22:41:40.620 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:createdAt]
[DEBUG] 2020-02-16 22:41:40.620 [main] SimpleValueBinder - building SimpleValue for createdAt
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - Building property createdAt
[DEBUG] 2020-02-16 22:41:40.620 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
[DEBUG] 2020-02-16 22:41:40.620 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.streammedia.entity.User:email]
[DEBUG] 2020-02-16 22:41:40.620 [main] SimpleValueBinder - building SimpleValue for email
[DEBUG] 2020-02-16 22:41:40.620 [main] PropertyBinder - Building property email
[DEBUG] 2020-02-16 22:41:40.620 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(SM_Users), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
